,bac,jpm,Ratio,Spread
0,42.88153839111328,151.96353149414062,3.5437985015396127,-7.828736243250562
1,42.17792510986328,149.22984313964844,3.538102994657533,-7.516524274885926
2,43.18448257446289,151.3140411376953,3.503898440297042,-6.136667234804024
3,43.27243423461914,151.9053955078125,3.5104425760796234,-6.425337056655268
4,43.40924835205078,152.44825744628906,3.5118842927186265,-6.497354905803336
5,43.62424850463867,153.32073974609375,3.5145760672482593,-6.629916845406045
6,43.68288040161133,153.78602600097656,3.520510199581616,-6.893422153600442
7,43.61447525024414,153.70848083496094,3.524253816033257,-7.05129246813239
8,43.516746520996094,153.6309356689453,3.5303865282029068,-7.310079512475271
9,43.4776611328125,153.5049285888672,3.5306620593033085,-7.318584311367163
10,45.12919998168945,156.7523956298828,3.4734140133989286,-4.882300874814847
11,46.89802169799805,162.69485473632812,3.469119780446371,-4.737381969148645
12,46.106449127197266,159.72044372558594,3.4641670904856143,-4.487158149266678
13,47.03483581542969,161.41732788085938,3.4318675739462607,-2.9890110243513726
14,48.06094741821289,163.0166778564453,3.391873997778693,-1.0570106376234656
15,47.81663513183594,163.17271423339844,3.412467518542712,-2.0538447198894283
16,48.09025573730469,163.3385009765625,3.3964989054915167,-1.2779695408631704
17,47.748226165771484,164.26495361328125,3.4402315395547673,-3.381512708553162
18,47.650489807128906,164.06015014648438,3.442989795289358,-3.5130677085814903
19,46.81983947753906,153.9764404296875,3.2887007334477256,3.7119691948518727
20,45.20737838745117,147.52053833007812,3.263196044365789,4.618606439396599
21,45.38328552246094,145.238525390625,3.20026467274486,7.506001603614989
22,44.708988189697266,144.00001525878906,3.2208292133073235,6.423925822667554
23,43.89787292480469,141.4839630126953,3.2230254813268906,6.148534938416061
24,43.536293029785156,141.35719299316406,3.246881696989112,5.03093223102435
25,44.396270751953125,142.8980255126953,3.2186943428442985,6.4497023829008935
26,44.85557556152344,144.25357055664062,3.215956294190985,6.674849148003672
27,44.43536376953125,141.70826721191406,3.189087591291006,7.773998819118885
28,44.826263427734375,142.9760284423828,3.1895593678665257,7.851513917150653
29,45.09011459350586,144.91671752929688,3.213935445401787,6.818865346801074
30,45.871910095214844,147.4034881591797,3.213371491468723,7.022634245685948
31,45.82305145263672,146.22349548339844,3.1910466642435824,8.034480508637968
32,45.373512268066406,145.01422119140625,3.1960104903200617,7.696671268974553
33,47.181419372558594,148.77854919433594,3.153329237925973,10.154233157126397
34,47.406185150146484,149.27590942382812,3.148869898538268,10.430401565228648
35,48.25639343261719,152.08453369140625,3.151593454736096,10.547758563432508
36,48.15866470336914,152.7184295654297,3.1711516609958172,9.577530479050564
37,47.93389892578125,152.08453369140625,3.1727970621978256,9.437897715479563
38,46.82960891723633,150.10482788085938,3.2053401971847575,7.617203149305807
39,46.34098815917969,148.71029663085938,3.209044574536146,7.330152116913537
40,46.702571868896484,150.88502502441406,3.2307647948806477,6.399809578515159
41,46.595069885253906,151.1580810546875,3.244078856989224,5.756786804024058
42,45.021705627441406,147.6765594482422,3.2801191645265235,3.823594819074811
43,44.91421127319336,148.3689727783203,3.3033859122195692,2.761241001245748
44,44.5233154296875,148.1056671142578,3.3264743580956035,1.6792834650410788
45,43.76105880737305,145.00448608398438,3.313550678064339,2.1571677777985037
46,42.607906341552734,140.96710205078125,3.3084728670018024,2.225991893218447
47,43.99559783935547,144.3023223876953,3.279926389785577,3.66649464554119
48,43.19425964355469,138.2852783203125,3.201473516653896,6.925743244671322
49,41.503623962402344,133.06785583496094,3.2061743802301597,6.324863988784854
50,42.17792510986328,135.82772827148438,3.2203511177395767,5.8855905932781365
51,41.726192474365234,134.8622589111328,3.232076806288672,5.29642768779412
52,40.21387481689453,131.0686798095703,3.259289993972581,3.8853843163650885
53,37.65079116821289,126.00733947753906,3.346738157893537,0.12590404090833607
54,37.896297454833984,125.11988067626953,3.301638658114065,1.8582696845312348
55,40.30225372314453,130.13247680664062,3.2289131446738164,5.1257422296966535
56,39.938907623291016,128.59164428710938,3.2197085984424643,5.416123650260898
57,39.60502243041992,125.69525909423828,3.1737201844807936,7.1634470903767475
58,40.459381103515625,126.94352722167969,3.1375548453619135,8.85544374660911
59,40.75398635864258,129.19627380371094,3.1701505876446037,7.61657749846192
60,42.030616760253906,134.9695281982422,3.21121931110646,6.236830807228257
61,42.2564811706543,136.6761474609375,3.234442236422054,5.30752111333406
62,42.128822326660156,136.6273956298828,3.2430860414396543,4.916936615115658
63,42.06989669799805,136.18853759765625,3.237196862528473,5.153002826685407
64,43.38581085205078,139.08493041992188,3.205769989967758,6.78531225482193
65,42.31540298461914,136.31533813476562,3.221411791453663,5.8711091319293995
66,42.2957649230957,137.20277404785156,3.2438891765480675,4.916089073524558
67,42.94390106201172,138.40228271484375,3.2228623690937748,5.947132894957305
68,42.76713180541992,137.37831115722656,3.2122404603204293,6.362755247070693
69,42.65911102294922,137.6806182861328,3.2274610273070414,5.688695934210285
70,42.227020263671875,137.0564727783203,3.245705520363953,4.825806449739487
71,40.47902297973633,132.9410858154297,3.284196999566407,2.92548242641139
72,40.164772033691406,131.9561309814453,3.285369847755057,2.8289465247260757
73,40.09603500366211,132.541259765625,3.3055951730269477,2.0072601036967916
74,39.418434143066406,130.9988250732422,3.3232884035370676,1.2177398332095897
75,38.98634338378906,129.1813201904297,3.3135018311090096,1.548209723738791
76,38.681915283203125,128.78831481933594,3.3294192874482555,0.8935295600556521
77,38.956878662109375,131.1461944580078,3.366445130152702,-0.5180670182844431
78,38.87832260131836,130.664794921875,3.3608650316987743,-0.307017191660679
79,38.46586608886719,129.2304229736328,3.3596129793379266,-0.2921092186162064
80,38.122161865234375,125.06487274169922,3.280634324564697,2.6905871879026626
81,36.894630432128906,123.90559387207031,3.3583638708620795,-0.3746681542353678
82,38.1516227722168,126.20450592041016,3.307972158193916,1.6523433554034574
83,38.858680725097656,128.8177947998047,3.3150326361081306,1.472385656857353
84,38.94706344604492,129.2697296142578,3.3191136423761667,1.3246188810394535
85,38.210540771484375,128.26763916015625,3.3568653196313663,-0.20802432015249162
86,36.88481140136719,124.5834732055664,3.377636172512693,-1.0863395603909134
87,36.619667053222656,124.54418182373047,3.4010189563635085,-1.9595391662272896
88,35.794769287109375,120.86001586914062,3.376471430775933,-1.1142486490994679
89,35.59836196899414,119.2881088256836,3.3509437577375745,-0.21827495646516804
90,36.14829635620117,121.17440032958984,3.3521469209932104,-0.21197408324116163
91,35.03860855102539,117.26428985595703,3.346716513733401,-0.12084043652831378
92,35.49034118652344,118.33514404296875,3.3342915307870733,0.3629376422955324
93,36.46253967285156,120.86984252929688,3.31490465594999,1.1740481962547853
94,37.92575454711914,124.86837768554688,3.2924428050708867,2.211148893232275
95,36.86517333984375,121.74421691894531,3.3024181331426044,1.6853325809112483
96,36.77679443359375,121.5477294921875,3.30501152599531,1.577665097267198
97,35.71620178222656,119.72038269042969,3.35199088134859,-0.2450045645976524
98,35.11716842651367,116.80253601074219,3.326080696260111,0.6112762464289268
99,34.930580139160156,116.06570434570312,3.3227534121479874,0.7059666333047239
100,34.4395751953125,115.96746063232422,3.3672732597499726,-0.8855770815564221
101,34.53777313232422,116.9990234375,3.3875670845726744,-1.5791929036708745
102,34.18424987792969,116.18360137939453,3.3987465512415977,-1.9804167436395823
103,35.34303665161133,120.03477478027344,3.3962779136240666,-1.8436398260678595
104,34.25299072265625,117.9814682006836,3.4444136325487658,-3.541712799845714
105,33.830718994140625,116.23271179199219,3.4357150911313274,-3.246199310778126
106,33.25132751464844,115.27974700927734,3.466921642707118,-4.287203123171922
107,35.22519302368164,122.41227722167969,3.475134320467252,-4.626699652321067
108,35.009151458740234,124.1413803100586,3.545969414779003,-7.09930710860826
109,35.19573211669922,125.00592041015625,3.551735193223756,-7.321732187009376
110,36.01081085205078,127.16730499267578,3.5313646647707664,-6.678033404726337
111,36.35451889038086,128.96517944335938,3.547431884113934,-7.293040901761858
112,36.531288146972656,129.90830993652344,3.5560834705274122,-7.627822189422121
113,36.01081085205078,127.62904357910156,3.5441868860843275,-7.139771991152118
114,36.24785614013672,129.68235778808594,3.5776559387877995,-8.377297779367682
115,35.744136810302734,127.87466430664062,3.5775004159502486,-8.303148127939425
116,35.70463562011719,127.45220184326172,3.5696261740156476,-8.016628520966394
117,35.902164459228516,127.7862548828125,3.5592911125993556,-7.670888509087662
118,35.44783401489258,125.75257873535156,3.5475391439296278,-7.200784954378024
119,34.084835052490234,123.10980987548828,3.6118646220790174,-9.248760129235366
120,32.7613410949707,117.4509506225586,3.5850470920004205,-8.144688926387078
121,31.625513076782227,113.95344543457031,3.6032125441856904,-8.556121784393726
122,31.072412490844727,112.05734252929688,3.6063290084834514,-8.563507689936388
123,31.65514373779297,113.38363647460938,3.581839255376403,-7.884339271836682
124,31.45760726928711,111.43840789794922,3.5424947277140646,-6.618930003072764
125,31.526744842529297,111.04541778564453,3.5222608087291416,-5.988003789416057
126,32.44528579711914,113.7962646484375,3.507328163481353,-5.577703342313258
127,32.198368072509766,113.15766906738281,3.5143914378689973,-5.78887204995384
128,31.68477439880371,111.91979217529297,3.5322893818527112,-6.318521419924183
129,31.911943435668945,115.26010131835938,3.6118170474547053,-8.877031138381584
130,31.951446533203125,114.33660125732422,3.578448354083392,-7.817581656823863
131,31.8625545501709,113.78643798828125,3.5711649487837738,-7.573339045569201
132,31.467485427856445,113.27556610107422,3.5997654264677137,-8.42209264592127
133,30.746477127075195,110.63279724121094,3.598226775183562,-8.260664916290894
134,31.171180725097656,112.04751586914062,3.59458683510583,-8.213771375832026
135,30.855121612548828,111.62133026123047,3.617594889525047,-8.875299286202507
136,30.598323822021484,110.8978042602539,3.624309779362529,-9.035539698314368
137,31.467485427856445,113.70270538330078,3.6133394148693556,-8.849231928147832
138,31.398347854614258,113.34590148925781,3.6099320261719012,-8.730364135456883
139,31.072412490844727,111.85919952392578,3.5999521941492096,-8.365364684565295
140,30.973644256591797,111.96822357177734,3.614951558305843,-8.81429838636497
141,30.460050582885742,110.9176254272461,3.6414130411709222,-9.531226503893906
142,29.75879669189453,107.04229736328125,3.5969968299301764,-8.069255013725668
143,31.852678298950195,111.94840240478516,3.514567954195386,-5.769292458232913
144,31.8625545501709,110.79869079589844,3.477395091515164,-4.585591853186388
145,32.939125061035156,113.54412078857422,3.447089762650968,-3.626017776826091
146,32.949005126953125,113.52430725097656,3.4454547812161644,-3.572202114835266
147,33.23543167114258,114.2973861694336,3.439022164669969,-3.3595476317244413
148,33.01814270019531,113.74235534667969,3.4448441385531616,-3.5523141091863715
149,33.31444549560547,114.19827270507812,3.4278905443628678,-2.988509069857147
150,32.642822265625,112.41423034667969,3.4437656594742156,-3.515849732659222
151,33.176170349121094,114.21809387207031,3.4427751205194843,-3.4842024395533593
152,32.90949630737305,113.79190826416016,3.457722573489106,-3.975772240891447
153,33.39345932006836,114.33702850341797,3.4239348312950977,-2.855339770685179
154,33.2946891784668,113.19722747802734,3.399858363935026,-2.0554549633593404
155,32.6329460144043,111.43301391601562,3.4147396274559063,-2.5686222981549656
156,33.22555160522461,112.60254669189453,3.3890346811936194,-1.6987102785785475
157,32.9885139465332,111.36363220214844,3.3758305203636416,-1.275557953134554
158,33.5416145324707,114.73348999023438,3.4206311052547598,-2.7419269304043916
159,33.0774040222168,113.33598327636719,3.4263868833311055,-2.941994933681672
160,33.502105712890625,114.35684967041016,3.4134227457353226,-2.50125572345276
161,34.637935638427734,117.34016418457031,3.3876200189711003,-1.575625627501298
162,35.467586517333984,119.07464599609375,3.3572807650133933,-0.45487422280059997
163,35.852783203125,121.0469970703125,3.376223161937448,-1.1015756773866934
164,35.80339813232422,121.37406921386719,3.390015348970119,-1.5986059299737883
165,36.188594818115234,122.53369140625,3.3859753887131383,-1.4325785027239442
166,35.961429595947266,121.50291442871094,3.3787008968743533,-1.1835878215605384
167,35.833030700683594,120.56134033203125,3.364530936249589,-0.6838969314250698
168,35.04288864135742,117.57803344726562,3.35526088190403,-0.41985415001099335
169,34.29225158691406,115.63541412353516,3.3720566242334953,-1.0605429449928487
170,33.98606872558594,114.49560546875,3.3688981915861773,-0.9744588123285234
171,34.09471130371094,114.77313232421875,3.3663030990887615,-0.8780935818060294
172,34.70707702636719,117.49874877929688,3.3854406318928074,-1.4962609926424926
173,33.610748291015625,113.65314483642578,3.381452381017236,-1.423658803477141
174,33.48235321044922,113.3756332397461,3.386130972549554,-1.5880172851083096
175,33.67000961303711,113.39546203613281,3.3678476287760195,-0.9620288979919729
176,33.195926666259766,112.72148895263672,3.3956421848348786,-1.9196063995667907
177,33.27545928955078,113.49456787109375,3.410758868375215,-2.4189747807755304
178,33.23569107055664,112.70166015625,3.3909829019951365,-1.7629288986726146
179,32.86784362792969,112.73139190673828,3.4298383910693784,-3.0586030634884787
180,33.3748779296875,114.87224578857422,3.441877631150629,-3.4545046805206163
181,34.44860076904297,117.54830169677734,3.4122808785433,-2.4353567458882304
182,34.73691177368164,118.11324310302734,3.4002229061857947,-2.0080794032922875
183,35.064998626708984,119.5107421875,3.4082631361196962,-2.276471649711484
184,33.8023796081543,115.35789489746094,3.4127152062878037,-2.4689120618518268
185,33.673133850097656,115.09029388427734,3.4178670270674427,-2.6461087230175786
186,34.30941390991211,116.82477569580078,3.4050355975929305,-2.190840595387885
187,33.92168045043945,116.04177856445312,3.4208735246472677,-2.7422233588549028
188,34.488365173339844,117.1122055053711,3.3957018524003866,-1.8624118499745088
189,33.97138977050781,114.80286407470703,3.3793985129914494,-1.3322348602411176
190,32.95732116699219,111.49247741699219,3.382935064778732,-1.5117527321338593
191,32.31109619140625,110.22383117675781,3.411330600602586,-2.4670817354128496
192,31.54557228088379,108.17218780517578,3.4290767288037673,-3.049979413216635
193,30.849641799926758,105.84302520751953,3.4309320637807477,-3.115852939708079
194,30.392314910888672,104.91136169433594,3.4519042725748172,-3.758074246577268
195,30.889408111572266,107.03238677978516,3.465019025071155,-4.168359243349558
196,30.48179054260254,105.21862030029297,3.451851693332625,-3.757403575042462
197,30.024465560913086,103.57333374023438,3.449631219250404,-3.685995270919977
198,30.909292221069336,106.77469635009766,3.4544529711785064,-3.8422378972916413
199,32.191795349121094,111.7699966430664,3.4720025842273494,-4.423819571710569
200,31.734468460083008,110.38999938964844,3.4785520207625904,-4.6177071383453825
201,31.277141571044922,108.13999938964844,3.4574770569750517,-3.9415919583981656
202,30.57126808166504,105.9800033569336,3.466653822596733,-4.210850790074575
203,30.48179054260254,104.98999786376953,3.4443513978298426,-3.5287811385190246
204,29.596965789794922,101.95999908447266,3.4449476952677567,-3.543895778597078
205,29.68644142150879,103.61000061035156,3.4901455226385862,-4.885968026984147
206,31.50580596923828,109.37000274658203,3.471423738639443,-4.3846496232470304
207,31.5157470703125,111.19000244140625,3.5280776366601208,-6.170437141944378
208,33.42458724975586,115.86000061035156,3.4663105858157706,-4.271185493430268
209,34.67726516723633,118.83999633789062,3.427029085620416,-2.940105694916783
210,33.722843170166016,116.51000213623047,3.4549282084051782,-3.894742966103012
211,33.50412368774414,116.12999725341797,3.466140417094344,-4.26745847101502
212,34.746856689453125,122.2300033569336,3.5177283645928936,-6.090614352838317
213,34.86615753173828,122.37999725341797,3.509993813973243,-5.830035879333581
214,35.18429946899414,122.69999694824219,3.4873508581965798,-5.055154040464545
215,35.492496490478516,124.11000061035156,3.496795460517866,-5.4045014732409005
216,35.66150665283203,124.5999984741211,3.49396338430435,-5.312852958153615
217,35.96970748901367,126.08000183105469,3.505171730116617,-5.732186957520826
218,35.83052062988281,125.87999725341797,3.5132059216698486,-6.01119223036031
219,35.989593505859375,128.14999389648438,3.5607513565170055,-7.733741542463422
220,35.88022994995117,126.97000122070312,3.5387176001327694,-6.930122188777775
221,35.681392669677734,127.19999694824219,3.5648831906815546,-7.844413951787617
222,36.57616424560547,130.67999267578125,3.572818401576434,-8.245064391474843
223,36.79487991333008,131.3699951171875,3.5703335743078393,-8.182359573389947
224,36.89430236816406,131.4499969482422,3.5628806756262135,-7.920200258475889
225,36.30773162841797,129.74000549316406,3.573343739040334,-8.228884733683218
226,37.90837478637695,135.0800018310547,3.5633287523473065,-8.060287483447427
227,38.186744689941406,135.3000030517578,3.5431143489797536,-7.3222821314314945
228,37.540523529052734,133.91000366210938,3.567078747809044,-8.156244857063074
229,37.480873107910156,132.94000244140625,3.546875817397912,-7.3915298213544975
230,37.14284896850586,133.1199951171875,3.5840006573018273,-8.734828383082744
231,36.95395278930664,132.5399932861328,3.586625605163567,-8.804910411371951
232,36.97383499145508,133.83999633789062,3.619857025077924,-10.036489110876035
233,37.0931396484375,133.0500030517578,3.5869167267258373,-8.835910326520748
234,37.2720947265625,135.0399932861328,3.6230856966001053,-10.210028877678711
235,37.391395568847656,136.47999572753906,3.65003749261625,-11.239458949095836
236,37.480873107910156,136.74000549316406,3.648260943641298,-11.19153287311231
237,36.645755767822266,134.35000610351562,3.6661818889674818,-11.675579458087798
238,36.784942626953125,136.55999755859375,3.71238848850435,-13.406561062689706
239,37.62999725341797,138.17999267578125,3.672070230173355,-12.118311157359772
240,36.54999923706055,136.24000549316406,3.7274968081263595,-13.895123761449442
241,36.08000183105469,135.16000366210938,3.746119645309297,-14.432612177540934
242,34.470001220703125,131.3699951171875,3.811139845225332,-16.18340077716879
243,33.0,131.58999633789062,3.987575646602746,-21.46239297824052
244,32.7400016784668,131.5,4.016493379915981,-22.267177641224368
245,32.439998626708984,132.8800048828125,4.096177882492503,-24.679639308120276
246,32.380001068115234,132.16000366210938,4.081531788219984,-24.166118941647145
247,32.72999954223633,134.2100067138672,4.100519663639967,-25.01160658295213
248,32.75,134.0800018310547,4.094045857436784,-24.812770372651844
249,32.279998779296875,133.41000366210938,4.132899897991115,-25.760275579086073
250,31.770000457763672,130.10000610351562,4.095058364146889,-24.20543092261406
251,31.700000762939453,129.2899932861328,4.078548585944706,-23.636321187321816
